district_name,block_name,block_code,gram_panchayat_name,gram_panchayat_code
FIROZABAD,SHIKOHABAD,1705,JIJAULI,63158
FIROZABAD,SHIKOHABAD,1705,MAKHANPUR,63162
FIROZABAD,SHIKOHABAD,1705,MOHAMMDPUR NAWADA,63167
GAUTAM BUDDHA NAGAR,JEWAR,1710,Allauddinpur urf Dhudhera,265861
GAUTAM BUDDHA NAGAR,JEWAR,1710,ALI AHMADPUR URF GARHI,274241
GAUTAM BUDDHA NAGAR,JEWAR,1710,BALLABNAGAR URF KARROL BANGAR,274242
GAUTAM BUDDHA NAGAR,JEWAR,1710,CHANCHALI,63419
GAUTAM BUDDHA NAGAR,JEWAR,1710,MOHVALIPUR,63433
GAUTAM BUDDHA NAGAR,JEWAR,1710,RAMPUR BANGER,63444
GHAZIABAD,BHOJPUR,1711,BEGMABAD BUDANA,239121
GHAZIABAD,BHOJPUR,1711,BISOKHAR,239122
GHAZIABAD,BHOJPUR,1711,QUADRABAD,63490
GHAZIABAD,BHOJPUR,1711,SIKRI KHURD,63498
GHAZIABAD,LONI,1715,HAQIQATPUR URF KHUDAWAS,268532
GHAZIABAD,LONI,1715,ILAICHIPUR,268558
GHAZIABAD,LONI,1715,SADABAD DUGRAVALI,268568
GHAZIABAD,LONI,1715,AGRAULA,63676
GHAZIABAD,LONI,1715,BANTHLA,63680
GHAZIABAD,LONI,1715,JAVLI,63683
GHAZIABAD,LONI,1715,KHANPUR JAPTI,63684
GHAZIABAD,LONI,1715,NISTAULI,63694
GHAZIABAD,LONI,1715,SIKHRANI,63698
GHAZIABAD,LONI,1715,TILA SHAHBAZPUR,63700
GHAZIABAD,MURADNAGAR,1716,SAHBISWA,268622
GHAZIABAD,MURADNAGAR,1716,ASALAT NAGAR,63703
GHAZIABAD,MURADNAGAR,1716,JALALPUR RAGHUNATHPUR,63715
GHAZIABAD,MURADNAGAR,1716,SARNA MURAD NAGAR,63737
GHAZIABAD,RAJAPUR,1717,SIKRI KALAN,63767
GONDA,BELSAR,1736,BARSADA,64942
GONDA,BELSAR,1736,BELSAR,64943
GONDA,BELSAR,1736,CHANDPUR,64945
GONDA,BELSAR,1736,DEVERDA,64947
GONDA,BELSAR,1736,MUJJER,64967
GONDA,BELSAR,1736,PARSADA,64973
GONDA,COLONELGANJ,1738,KADIPUR,65094
GONDA,COLONELGANJ,1738,KARUWA,65096
GONDA,KATRA BAZAR,1742,BABUPUR,65340
GONDA,KATRA BAZAR,1742,BEERPUR KATRA,65346
GONDA,KATRA BAZAR,1742,CHARERA,65353
GONDA,KATRA BAZAR,1742,MAJHAUWA,65377
GONDA,MUJEHANA,1744,DHANEPUR,65495
GONDA,MUJEHANA,1744,KHEER BHARI,65508
GONDA,MUJEHANA,1744,MADHAV GANJ,65512
GONDA,MUJEHANA,1744,MUJEHNA,65517
GONDA,TARABGANJ,1749,DHODHEPUR,65818
GONDA,TARABGANJ,1749,KATAHA,65833
GONDA,TARABGANJ,1749,RAMAPUR,65845
GONDA,TARABGANJ,1749,RETADAL SINGH,65849
GONDA,TARABGANJ,1749,SEMARA,65852
GORAKHPUR,BARHALGANJ,1752,BEILI,65996
GORAKHPUR,BARHALGANJ,1752,KODARI,66015
GORAKHPUR,BHATHAT,1754,SONRAIECH URF BARAGAON,66186
GORAKHPUR,CAMPIERGANJ,1756,BAGAHI BHARI,66255
GORAKHPUR,CAMPIERGANJ,1756,BANBHAGALPUR,66259
GORAKHPUR,CAMPIERGANJ,1756,BASANTPUR,66265
GORAKHPUR,CAMPIERGANJ,1756,CAMPIERNAGAR,66270
GORAKHPUR,CAMPIERGANJ,1756,CHAUMUKHA,66271
GORAKHPUR,CAMPIERGANJ,1756,JANAKPUR,66281
GORAKHPUR,CAMPIERGANJ,1756,JANGAL AGAHI,66282
GORAKHPUR,CAMPIERGANJ,1756,JANGAL BIHULI,66283
GORAKHPUR,CAMPIERGANJ,1756,JANGAL JHAJHWA,66284
GORAKHPUR,CAMPIERGANJ,1756,SAHBGANJ,66316
GORAKHPUR,CHARGAWAN,1757,GULARIHA OF CHARGAWAN,66335
GORAKHPUR,CHARGAWAN,1757,HARSEWAKPUR NO.2,66336
GORAKHPUR,CHARGAWAN,1757,JANGL BAHADUR ALI,66341
GORAKHPUR,CHARGAWAN,1757,JANGL HAKEEM NO2,66344
GORAKHPUR,CHARGAWAN,1757,JANGL TINKONIA NO1,66346
GORAKHPUR,CHARGAWAN,1757,KARMAHA URF KAMHRIA,66351
GORAKHPUR,CHARGAWAN,1757,MUDILA URF MUNDERA,66355
GORAKHPUR,CHARGAWAN,1757,NARUDDIN CHAK,66358
GORAKHPUR,GOLA,1759,Bhiti,271697
GORAKHPUR,GOLA,1759,ATRAURA,66443
GORAKHPUR,GOLA,1759,BANKATA,66445
GORAKHPUR,GOLA,1759,BEVARI,66453
GORAKHPUR,GOLA,1759,BHADSARA,66454
GORAKHPUR,GOLA,1759,BISARA,66458
GORAKHPUR,GOLA,1759,DEVAKALI,66469
GORAKHPUR,GOLA,1759,GHORA LOTAN,66476
GORAKHPUR,GOLA,1759,GODHASARI,66477
GORAKHPUR,GOLA,1759,GOPALPUR,66478
GORAKHPUR,GOLA,1759,MANNIPUR,66489
GORAKHPUR,GOLA,1759,RANIPUR,66506
GORAKHPUR,GOLA,1759,SUARAJ BUJURG,66511
GORAKHPUR,JANGAL KAUDIA,1760,HARPUR,66548
GORAKHPUR,JANGAL KAUDIA,1760,KOLHUA,66557
GORAKHPUR,JANGAL KAUDIA,1760,TIGHARA,66593
GORAKHPUR,KHORABAR,1763,Sendulee Benduli,271721
GORAKHPUR,KHORABAR,1763,BARGO OF KHORABAR,66730
GORAKHPUR,KHORABAR,1763,BHARWALIA BUZURG,66731
GORAKHPUR,KHORABAR,1763,GAIGHAT BUJURG,66738
GORAKHPUR,KHORABAR,1763,JANGALSIKARI,66747
GORAKHPUR,KHORABAR,1763,JHARWA,66749
GORAKHPUR,KHORABAR,1763,KAJAKPUR,66752
GORAKHPUR,KHORABAR,1763,KHORABAR URF SOOBABAZAR,66753
GORAKHPUR,KHORABAR,1763,RAMPUR (KA),66767
GORAKHPUR,KHORABAR,1763,SEMARADEVI  PRASAD,66771
GORAKHPUR,KHORABAR,1763,SIKTAUR,66774
GORAKHPUR,PALI,1764,BHAROHIA,66786
GORAKHPUR,PALI,1764,BIJAUWA,66791
GORAKHPUR,PALI,1764,BISARI,66792
GORAKHPUR,PALI,1764,DUMARI,66798
GORAKHPUR,PALI,1764,GHAGHSARA,66799
GORAKHPUR,PALI,1764,JAGDISHPUR URF GAHI,66802
GORAKHPUR,PALI,1764,MANJHRIA,66811
GORAKHPUR,PALI,1764,PANIKA,66822
GORAKHPUR,PALI,1764,THARUWAPAR,66833
GORAKHPUR,PIPRAICH,1765,Khajhawa,271734
GORAKHPUR,PIPRAICH,1765,HARKHAPUR,66855
GORAKHPUR,PIPRAICH,1765,MUNDERI GARDHWA,66877
GORAKHPUR,PIPRAICH,1765,PIPARA MUGLAN,66880
GORAKHPUR,PIPRAICH,1765,RITHIA,66888
GORAKHPUR,PIPRAICH,1765,SIDHAWAL,66892
GORAKHPUR,SARDARNAGAR,1768,BAL BUJURG,67022
GORAKHPUR,SARDARNAGAR,1768,BAL KHURD,67023
GORAKHPUR,SARDARNAGAR,1768,BHAGWAN PUR,67029
GORAKHPUR,SARDARNAGAR,1768,BHOPA BAZAR,67034
GORAKHPUR,SARDARNAGAR,1768,CHAURA,67038
GORAKHPUR,SARDARNAGAR,1768,RAGHO PUR,67058
GORAKHPUR,URUWA,1769,Belaspur,272097
GORAKHPUR,URUWA,1769,AMAUDRA,67071
GORAKHPUR,URUWA,1769,BANKAT,67075
GORAKHPUR,URUWA,1769,BIRAI BUJURG,67086
GORAKHPUR,URUWA,1769,CHACHAI RAM,67088
GORAKHPUR,URUWA,1769,MARWATIA,67113
GORAKHPUR,URUWA,1769,NAKAUJHA,67120
GORAKHPUR,URUWA,1769,PACHAUHA,67122
GORAKHPUR,URUWA,1769,RAIEPUR,67134
GORAKHPUR,URUWA,1769,URUWA,67153
HARDOI,BHARKHANI,1781,SARAI SAIF,272361
HARDOI,SHAHABAD,1792,GARHICHAND KHAN,272510
HARDOI,SHAHABAD,1792,LALPUR,272515
HARDOI,SHAHABAD,1792,JATPURA,68347
HARDOI,SHAHABAD,1792,MANGLIPUR,68357
HARDOI,SHAHABAD,1792,MANIKAPUR BABUHAI,68358
HARDOI,SHAHABAD,1792,MISHRIPUR,68359
HARDOI,SHAHABAD,1792,NAGLA GANESH,68363
HARDOI,SHAHABAD,1792,NAGLA KALLU,68364
HARDOI,SHAHABAD,1792,NAGLA LOTHU,68366
HARDOI,SHAHABAD,1792,SHAHABAD DEHAT,68380
HARDOI,SHAHABAD,1792,SIKANDARPUR KALLU,68384
HARDOI,SHAHABAD,1792,UDHRANPUR,68388
HATHRAS,HATHRAS,1920,DADANPUR DHAKPURA,75924
HATHRAS,HATHRAS,1920,GIJROLI,75932
HATHRAS,HATHRAS,1920,HATHRAS DEHAT,75934
HATHRAS,HATHRAS,1920,KALWARI,75941
HATHRAS,HATHRAS,1920,SOKHANA,75976
HATHRAS,HATHRAS,1920,TARFARA,75977
HATHRAS,MURSAN,1921,GARHI TAMANA,76001
HATHRAS,MURSAN,1921,JOGIA,76011
HATHRAS,MURSAN,1921,MITAI,76029
HATHRAS,MURSAN,1921,NAHROI,76037
HATHRAS,SASNI,1923,DAYANTAPUR,76127
HATHRAS,SEHPAU,1924,SAHPAU (DEHAT),76220
JALAUN,DAKORE,1796,AIT,68572
JAUNPUR,DHARMA PUR,1808,BAMAILA,270494
JAUNPUR,DHARMA PUR,1808,BANJAREPUR,69379
JAUNPUR,DHARMA PUR,1808,CHORSAND,69384
JAUNPUR,DHARMA PUR,1808,DAKHAN,69385
JAUNPUR,DHARMA PUR,1808,GAURA,69389
JAUNPUR,DHARMA PUR,1808,NAINSAND,69405
JAUNPUR,DHARMA PUR,1808,SAKHAILA,69412
JAUNPUR,MUNGRA BADSHAH PUR,1818,MUNGRADIH,270844
JAUNPUR,MUNGRA BADSHAH PUR,1818,AHAMADPUR KAITHAULI,70049
JAUNPUR,MUNGRA BADSHAH PUR,1818,DHAURAHARA,70065
JAUNPUR,MUNGRA BADSHAH PUR,1818,GORAIYADIH,70070
JAUNPUR,MUNGRA BADSHAH PUR,1818,KAMALPUR,70079
JAUNPUR,MUNGRA BADSHAH PUR,1818,SAROKHANPUR,70109
JAUNPUR,RAM PUR,1820,DHANUHA,70221
JAUNPUR,RAM PUR,1820,MAYEE,70242
JAUNPUR,RAM PUR,1820,RAM  PUR,70266
JAUNPUR,SIRKONI,1823,GADDI  PUR,70451
JAUNPUR,SIRKONI,1823,MADHO PATTI,70471
JAUNPUR,SIRKONI,1823,SADATMASAURA,70481
KANNAUJ,KANNAUJ,1844,MANPUR,268976
KANNAUJ,KANNAUJ,1844,AKBARPUR SARAIGAGH,270798
KANNAUJ,KANNAUJ,1844,NASRAPUR,71275
KANNAUJ,KANNAUJ,1844,RITUKALA,71285
KANNAUJ,KANNAUJ,1844,SARAI MEERA (ANSHIK),71291
KANPUR DEHAT,AMRODHA,1849,GAUSGANJ,239079
KANPUR DEHAT,AMRODHA,1849,AHRAULI SHEKH,71558
KANPUR DEHAT,AMRODHA,1849,BARHAULI,71566
KANPUR DEHAT,AMRODHA,1849,FATTEPUR,71578
KANPUR DEHAT,AMRODHA,1849,HARDUA AIMA,71585
KANPUR DEHAT,AMRODHA,1849,MIRPUR,71600
KANPUR DEHAT,AMRODHA,1849,MUSANAGAR BANGAR,71601
KANPUR DEHAT,AMRODHA,1849,PAREHARAPUR,71607
KANPUR DEHAT,AMRODHA,1849,PILKHINI,71608
KANPUR DEHAT,AMRODHA,1849,PUKHRAYAN (DEHAT),71610
KANPUR DEHAT,JHINJHAK,1851,RANEPUR RASOOLABAD,71717
KANPUR DEHAT,JHINJHAK,1851,SADHARAMAU,71721
KANPUR DEHAT,RAJPUR,1854,JAINPUR,71880
KANPUR DEHAT,RAJPUR,1854,PELAWAR,71901
KANPUR DEHAT,RAJPUR,1854,PITAKPUR,71902
KANPUR DEHAT,RAJPUR,1854,RAJPUR,71903
KANPUR DEHAT,SARBANKHERA,1857,AHAMADPUR SYODA,72024
KANPUR DEHAT,SARBANKHERA,1857,BISAYAKPUR,72031
KANPUR DEHAT,SARBANKHERA,1857,KATKA,72049
KANPUR DEHAT,SARBANKHERA,1857,KHAN CHANDPUR,72051
KANPUR DEHAT,SARBANKHERA,1857,KISHARWAL,72052
KANPUR DEHAT,SARBANKHERA,1857,RANIYAN,72066
KANPUR DEHAT,SARBANKHERA,1857,SHERPUR TARAUNDA,72072
KAUSHAMBI,CHAIL,1868,CHARWA,72630
KAUSHAMBI,KARA,1869,Bihamidpur,266307
KAUSHAMBI,KARA,1869,CHAKCHAMARUPUR DARANAGAR,72663
KAUSHAMBI,KARA,1869,FARAHIMPUR KALESHARMAU,72668
KAUSHAMBI,KARA,1869,KAMALPUR,72675
KAUSHAMBI,KARA,1869,MYHOARA,72686
KAUSHAMBI,KARA,1869,NARSINGHPUR FAREEDGANJ,72689
KAUSHAMBI,KARA,1869,SULTANPUR KHWAJA KARAK,72702
KAUSHAMBI,KARA,1869,SWADKHAT URF KARA,72703
KAUSHAMBI,MANJHANPUR,1871,PATA GRAMIN,268852
KAUSHAMBI,MANJHANPUR,1871,BABURA,72769
KAUSHAMBI,MANJHANPUR,1871,BANDHAWA RAJWAR,72771
KAUSHAMBI,MANJHANPUR,1871,BHELKHA,72776
KAUSHAMBI,MANJHANPUR,1871,GOURA,72783
KAUSHAMBI,MANJHANPUR,1871,GOUSPUR TIKRI,72784
KAUSHAMBI,MANJHANPUR,1871,MANDUKI,72794
KAUSHAMBI,MANJHANPUR,1871,OSA,72797
KAUSHAMBI,MANJHANPUR,1871,SAMADA,72807
KAUSHAMBI,SARSAWAN,1874,PASHCHIM SHARIRA,72972
KAUSHAMBI,SARSAWAN,1874,PURAB SHARIRA,72976
KAUSHAMBI,SIRATHU,1875,Askaranpur Magrohni,268549
KAUSHAMBI,SIRATHU,1875,Sehiya Aamad Karari,268649
KAUSHAMBI,SIRATHU,1875,BHARESAR,72999
KAUSHAMBI,SIRATHU,1875,HAZIPUR PATAUNA,73009
KAUSHAMBI,SIRATHU,1875,KORRO,73023
KAUSHAMBI,SIRATHU,1875,MAWAI KEWAT,73033
KHERI,BIJUWA,1878,BHIRA,73190
KHERI,MOHAMMADI,1884,BHANPUR BANWARI,73618
KHERI,NIGHASAN,1886,NEGHASAN,73793
LALITPUR,JAKHAURA,1907,JUGPURA,271007
LUCKNOW,BAKSHI-KA-TALAB,1911,Barkhudarpur,264934
LUCKNOW,BAKSHI-KA-TALAB,1911,Rasoolpur Kayastha,264935
LUCKNOW,BAKSHI-KA-TALAB,1911,ADHAR KHERA,75353
LUCKNOW,BAKSHI-KA-TALAB,1911,BASAHA,75368
LUCKNOW,BAKSHI-KA-TALAB,1911,DASAULI,75382
LUCKNOW,BAKSHI-KA-TALAB,1911,GOILA,75389
LUCKNOW,BAKSHI-KA-TALAB,1911,GURAMBA,75391
LUCKNOW,BAKSHI-KA-TALAB,1911,MISHRAPUR,75412
LUCKNOW,BAKSHI-KA-TALAB,1911,RASOOLPUR SADAT,75426
LUCKNOW,CHINHAT,1912,Shahpur,265284
LUCKNOW,CHINHAT,1912,Hasemau,265286
LUCKNOW,CHINHAT,1912,Khargapur,265287
LUCKNOW,CHINHAT,1912,Saidpur Jagir,265314
LUCKNOW,CHINHAT,1912,Mirzapur,265315
LUCKNOW,CHINHAT,1912,Raipur,265372
LUCKNOW,CHINHAT,1912,ALLU NAGAR DIGURIA,75438
LUCKNOW,CHINHAT,1912,BAGHAMAU,75440
LUCKNOW,CHINHAT,1912,BHARWARA,75441
LUCKNOW,CHINHAT,1912,BHITHAULI KHURD,75442
LUCKNOW,CHINHAT,1912,CHANDIYAMAU,75444
LUCKNOW,CHINHAT,1912,DHAWAN,75447
LUCKNOW,CHINHAT,1912,GANESHPUR RAHMANPUR,75449
LUCKNOW,CHINHAT,1912,GHAILA,75450
LUCKNOW,CHINHAT,1912,KHARGPUR JAGIR,75453
LUCKNOW,CHINHAT,1912,LAULAI,75455
LUCKNOW,CHINHAT,1912,MAKHDOOM PUR,75456
LUCKNOW,CHINHAT,1912,MALESEMAU,75457
LUCKNOW,CHINHAT,1912,MUTAKKIPUR,75459
LUCKNOW,CHINHAT,1912,NARHARPUR,75460
LUCKNOW,CHINHAT,1912,NAUBASTA KALAN,75461
LUCKNOW,CHINHAT,1912,NIJAMPUR MALHAUR,75462
LUCKNOW,CHINHAT,1912,SARAI SHEKH,75466
LUCKNOW,CHINHAT,1912,SEMRA,75468
LUCKNOW,CHINHAT,1912,TIWARIPUR,75469
LUCKNOW,CHINHAT,1912,UATTARDHAUNA,75470
LUCKNOW,GOSAIGANJ,1913,MAARHAR MAU,75511
LUCKNOW,GOSAIGANJ,1913,MASTEMAU,75512
LUCKNOW,GOSAIGANJ,1913,SONAI KAJEHRA,75541
LUCKNOW,KAKORI,1914,JEHTA,75561
LUCKNOW,KAKORI,1914,MAHIPATMAU,75572
LUCKNOW,KAKORI,1914,MAURA,75573
LUCKNOW,KAKORI,1914,NARAUNA,75576
LUCKNOW,KAKORI,1914,SAITHA,75580
LUCKNOW,KAKORI,1914,SALEMPUR PATAURA,75582
LUCKNOW,KAKORI,1914,SARAIPREMRAJ,75583
LUCKNOW,KAKORI,1914,SAROSA BHAROSA,75584
LUCKNOW,KAKORI,1914,SIKRAURI,75589
LUCKNOW,MALIHABAD,1916,Firozpur,265335
LUCKNOW,MALIHABAD,1916,MUJASA,75659
LUCKNOW,MALIHABAD,1916,SARAUVA,75700
LUCKNOW,MOHANLALGANJ,1917,INDERJEET KHERA,273252
LUCKNOW,MOHANLALGANJ,1917,ATRAULI,75708
LUCKNOW,MOHANLALGANJ,1917,BINDAUWA,75719
LUCKNOW,MOHANLALGANJ,1917,DEHWA,75727
LUCKNOW,MOHANLALGANJ,1917,GAURA,75733
LUCKNOW,MOHANLALGANJ,1917,PURSAINI,75763
LUCKNOW,SAROJANINAGAR,1918,AHMAMAU,75780
LUCKNOW,SAROJANINAGAR,1918,ANAURA,75784
LUCKNOW,SAROJANINAGAR,1918,AURAVA,75785
LUCKNOW,SAROJANINAGAR,1918,ASHRAF NAGAR  ITHURIA,75786
LUCKNOW,SAROJANINAGAR,1918,BANTHRA,75788
LUCKNOW,SAROJANINAGAR,1918,BARAUNA,75789
LUCKNOW,SAROJANINAGAR,1918,BIJNOR,75796
LUCKNOW,SAROJANINAGAR,1918,BIRURA,75797
LUCKNOW,SAROJANINAGAR,1918,GHUSVALKALA,75802
LUCKNOW,SAROJANINAGAR,1918,HARIHARPUR,75803
LUCKNOW,SAROJANINAGAR,1918,HASANPUR KHEVALI,75805
LUCKNOW,SAROJANINAGAR,1918,KALLI PASHCHIM,75807
LUCKNOW,SAROJANINAGAR,1918,KHANDEDEV,75809
LUCKNOW,SAROJANINAGAR,1918,KISHUNPUR KAUDIA,75813
LUCKNOW,SAROJANINAGAR,1918,MIRANPUR PINVAT,75821
LUCKNOW,SAROJANINAGAR,1918,MUZAFFAR NAGAR GHUSVAL,75822
LUCKNOW,SAROJANINAGAR,1918,NATKUR,75825
LUCKNOW,SAROJANINAGAR,1918,NIJAMPUR MAJHGAWAN,75827
LUCKNOW,SAROJANINAGAR,1918,RAMCHAURA,75835
LUCKNOW,SAROJANINAGAR,1918,SADRAUNA,75836
LUCKNOW,SAROJANINAGAR,1918,SARSAWAN,75842
LUCKNOW,SAROJANINAGAR,1918,SEVAI,75843
LUCKNOW,SAROJANINAGAR,1918,YUSUFNAGAR,75845
MAINPURI,BARNAHAL,1942,MARAHAMAI,270119
MAINPURI,BARNAHAL,1942,BARNAHAL,77306
MAINPURI,BARNAHAL,1942,NAGLA NIWHARA,77337
MATHURA,CHHATA,1953,AJNOKH,77889
MATHURA,CHHATA,1953,KARAHALA,77913
MATHURA,GOVARDHAN,1955,radhakund dehat,266426
MATHURA,GOVARDHAN,1955,ANORE,77984
MATHURA,GOVARDHAN,1955,JATIPURA,77994
MATHURA,GOVARDHAN,1955,SAKITARA,78019
MATHURA,MATHURA,1957,vrindawan bangar,266362
MATHURA,MATHURA,1957,rajpur nohrabad,266371
MATHURA,MATHURA,1957,ATAS BANGAR,78066
MATHURA,MATHURA,1957,KOTA,78094
MATHURA,MATHURA,1957,MUKANDPUR,78101
MATHURA,MATHURA,1957,RAJPUR BANGAR,78111
MATHURA,MATHURA,1957,SUNRAKH BANGAR,78120
MATHURA,MATHURA,1957,TAHRA,78121
MATHURA,NANDGAON,1958,barsana dehat,266461
MATHURA,NANDGAON,1958,manpur,266465
MATHURA,NANDGAON,1958,CHIKSOLI,78136
MATHURA,NANDGAON,1958,DABHALA,78137
MATHURA,NANDGAON,1958,GAJIPUR,78139
MATHURA,NANDGAON,1958,SANKET,78158
MATHURA,NANDGAON,1958,UNCHAGAON,78161
MAU,BADRAON,1961,AMILA,78281
MAU,BADRAON,1961,CHUMMANAR,78297
MAU,BADRAON,1961,HEMAY,78305
MAU,BADRAON,1961,KARPIYA MALIK,78310
MAU,KOPAGANJ,1965,DANI,78561
MAU,KOPAGANJ,1965,DARP NARAYANPUR,78562
MAU,KOPAGANJ,1965,HIKMA,78570
MAU,KOPAGANJ,1965,KHERIDIH,78581
MAU,KOPAGANJ,1965,KOPAGANJ,78584
MAU,KOPAGANJ,1965,KURTI JAPHAR PUR,78586
MAU,KOPAGANJ,1965,PARA,78599
MAU,PARDAHA,1967,Imiliadih,270580
MAU,PARDAHA,1967,ACHHAR,78681
MAU,PARDAHA,1967,BADUWAGODAM,78685
MAU,PARDAHA,1967,BAHARIPUR,78686
MAU,PARDAHA,1967,BARLAI,78688
MAU,PARDAHA,1967,BELCHAURA,78689
MAU,PARDAHA,1967,HARDASPUR,78693
MAU,PARDAHA,1967,INDARPUR,78695
MAU,PARDAHA,1967,MANPUR,78702
MAU,PARDAHA,1967,NASOPUR,78706
MAU,PARDAHA,1967,PARDHA,78710
MAU,PARDAHA,1967,PARSPURA,78711
MAU,PARDAHA,1967,SALAHABAD,78718
MAU,PARDAHA,1967,SANEGPUR,78719
MAU,PARDAHA,1967,SULTANPUR URF BNAURA,78723
MAU,PARDAHA,1967,TAJOPUR,78725
MAU,PARDAHA,1967,THAKURMANPUR,78727
MAU,RANIPUR,1968,BARAGAWAN,78740
MAU,RANIPUR,1968,KAJHA KHURD,78765
MORADABAD,KUNDARKI,2001,ALINAGAR,80605
MORADABAD,KUNDARKI,2001,MEHMOODPUR MAFI,80664
MORADABAD,KUNDARKI,2001,NAGALIA MASHMOOLA URF MEHMOODP,80669
MUZAFFARNAGAR,CHARTHAWAL,2009,khanjhanpur,268306
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,bibipur,268230
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,ALMASPUR,81443
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,KUKRA,81463
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,MANDHERA,81466
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,MIRAPUR,81469
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,SAHAOLI,81481
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,SARWAT,81484
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,SHAHBUDDINPUR,81486
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,SUJRU,81491
MUZAFFARNAGAR,MUZAFFARNAGAR,2015,WAHALNA,81493
PILIBHIT,LALAURIKHERA,2025,PAKRIYA NAUGWAN MUSTQIL,82074
PRATAPGARH,ASPUR DEOSARA,2028,BACHRAULI,266860
PRATAPGARH,ASPUR DEOSARA,2028,CHHATUNA,82334
PRATAPGARH,ASPUR DEOSARA,2028,DEORAKHA,82341
PRATAPGARH,ASPUR DEOSARA,2028,IBRAHIMPUR,82357
PRATAPGARH,ASPUR DEOSARA,2028,MANAPUR,82367
PRATAPGARH,ASPUR DEOSARA,2028,NACHARAULA,82369
PRATAPGARH,ASPUR DEOSARA,2028,NAGAR,82370
PRATAPGARH,ASPUR DEOSARA,2028,PURA,82375
PRATAPGARH,ASPUR DEOSARA,2028,RAMGANJ,82379
PRATAPGARH,ASPUR DEOSARA,2028,RASOOLPUR HAIDARPUR,82382
PRATAPGARH,ASPUR DEOSARA,2028,RAUJA,82383
PRATAPGARH,ASPUR DEOSARA,2028,SANGRAM GANJ,82385
PRATAPGARH,ASPUR DEOSARA,2028,SHAILKHA,82388
PRATAPGARH,ASPUR DEOSARA,2028,SONPURA,82389
PRATAPGARH,BABAGANJ,2030,AINDHA,82460
PRATAPGARH,BABAGANJ,2030,BAHORIKPUR,82467
PRATAPGARH,BABAGANJ,2030,FATUHABAD,82478
PRATAPGARH,BABAGANJ,2030,JAGAPUR,82483
PRATAPGARH,BABAGANJ,2030,WAJIRPUR,82523
PRATAPGARH,BIHAR,2031,LOCHANGARH,268147
PRATAPGARH,BIHAR,2031,BIKARA,82536
PRATAPGARH,BIHAR,2031,MAHIYAMAU,82557
PRATAPGARH,BIHAR,2031,SABALGARH,82575
PRATAPGARH,BIHAR,2031,SARAYINDRAWAT,82579
PRATAPGARH,BIHAR,2031,SHEKHPUR CHAURAS,82583
PRATAPGARH,GAURA,2032,BAIRAMPUR,82596
PRATAPGARH,GAURA,2032,BARAHDA,82598
PRATAPGARH,GAURA,2032,KARKA,82617
PRATAPGARH,GAURA,2032,NAUDERA,82631
PRATAPGARH,GAURA,2032,PURE KHAGRAY,82635
PRATAPGARH,GAURA,2032,ROHA KHURD  KALA,82642
PRATAPGARH,GAURA,2032,SANDILA,82645
PRATAPGARH,GAURA,2032,SUVANSA,82652
PRATAPGARH,KALAKANKAR,2033,BAJAHA BHIT,82661
PRATAPGARH,KALAKANKAR,2033,CHAURAHI,82668
PRATAPGARH,KALAKANKAR,2033,LATTARA,82684
PRATAPGARH,KALAKANKAR,2033,MIRGARWA,82688
PRATAPGARH,KUNDA,2034,CHAUKAPARPUR,82723
PRATAPGARH,LALGANJ,2036,KHEMSARI,82867
PRATAPGARH,LALGANJ,2036,SALEM BHADARI,82884
PRATAPGARH,MAGRAURA,2037,BHAWAPUR,82902
PRATAPGARH,MAGRAURA,2037,DHARAULI MADHUPUR,82911
PRATAPGARH,MAGRAURA,2037,KOHDOR,82922
PRATAPGARH,MAGRAURA,2037,LAKHIPUR,82923
PRATAPGARH,MAGRAURA,2037,RAMAAPUR,82938
PRATAPGARH,MANDHATA,2038,AHINA,82954
PRATAPGARH,MANDHATA,2038,AKODHIYA,82956
PRATAPGARH,MANDHATA,2038,BAGIYAPUR,82959
PRATAPGARH,MANDHATA,2038,CHHATAUNA,82974
PRATAPGARH,MANDHATA,2038,GAMHIRA,82980
PRATAPGARH,MANDHATA,2038,GAURA,82981
PRATAPGARH,MANDHATA,2038,HARAKHPUR,82985
PRATAPGARH,MANDHATA,2038,JAGDISHPUR,82988
PRATAPGARH,MANDHATA,2038,KHAJOHARI,82991
PRATAPGARH,MANDHATA,2038,LAKHAPUR,82997
PRATAPGARH,MANDHATA,2038,LAKHOOPUR,82998
PRATAPGARH,MANDHATA,2038,LILAULI,82999
PRATAPGARH,MANDHATA,2038,MANDHATA,83003
PRATAPGARH,MANDHATA,2038,MISHIRPUR TARAUL,83005
PRATAPGARH,MANDHATA,2038,PURE MOTI LAL,83015
PRATAPGARH,MANDHATA,2038,PURE TORAI,83018
PRATAPGARH,MANDHATA,2038,SARAI BHOOPAT,83030
PRATAPGARH,MANDHATA,2038,SARAI DEV RAI,83031
